[901, 263, 803, 998, 595, 253, 158, 332, 322, 675, 36, 108, 629, 864, 918, 742, 937, 747, 824, 103, 35, 745, 102, 117, 734, 700, 575, 180, 782, 849, 365, 884]
[427, 840, 14, 880, 1003, 509, 816, 691, 400, 119, 436, 702, 871, 91, 847, 683, 780, 630, 289, 893, 260, 59, 602, 487, 907, 952, 84, 789, 786, 678, 533, 991]
[396, 195, 753, 766, 808, 831, 876, 19, 548, 555, 910, 155, 208, 516, 495, 145, 55, 770, 364, 961, 408, 537, 288, 203, 348, 829, 889, 696, 640, 281, 977, 744]
[465, 862, 118, 730, 220, 1007, 599, 458, 377, 897, 750, 246, 980, 999, 885, 510, 301, 579, 471, 892, 535, 274, 109, 310, 388, 22, 152, 0, 7, 954, 718, 372]
[419, 245, 275, 761, 271, 748, 151, 172, 177, 704, 456, 993, 655, 552, 481, 23, 474, 367, 936, 985, 1018, 313, 201, 4, 928, 818, 107, 270, 114, 182, 924, 11]
[729, 1016, 262, 95, 580, 202, 550, 2, 715, 24, 333, 229, 287, 112, 445, 447, 804, 914, 250, 492, 669, 297, 906, 790, 185, 173, 739, 370, 163, 845, 944, 361]
[267, 222, 479, 875, 138, 215, 855, 530, 451, 800, 440, 608, 268, 677, 139, 865, 699, 325, 399, 684, 860, 319, 493, 244, 353, 932, 756, 71, 673, 754, 538, 1010]
[656, 990, 197, 272, 997, 685, 337, 660, 47, 52, 351, 554, 430, 680, 304, 504, 226, 100, 135, 146, 234, 57, 877, 156, 570, 231, 360, 33, 588, 765, 515, 731]
[644, 350, 791, 762, 836, 251, 578, 1022, 605, 448, 150, 879, 308, 969, 484, 307, 988, 939, 175, 435, 902, 604, 120, 80, 477, 598, 544, 645, 199, 373, 921, 835]
[935, 321, 796, 956, 931, 54, 638, 105, 405, 181, 140, 951, 291, 568, 466, 424, 572, 380, 232, 1013, 454, 992, 242, 560, 903, 777, 6, 470, 5, 857, 457, 526]
[581, 204, 314, 965, 986, 237, 545, 895, 402, 664, 356, 284, 594, 522, 438, 266, 713, 357, 450, 183, 106, 335, 953, 235, 785, 794, 519, 626, 923, 83, 710, 142]
