[641, 121, 11, 581, 91, 861, 999, 411, 431, 971, 601, 1, 481, 521, 1015, 441, 61, 221, 111, 371, 171, 471, 781, 993, 281, 191, 1019, 671, 141, 941, 791, 131]
[701, 871, 711, 231, 965, 261, 681, 1007, 71, 391, 691, 181, 361, 531, 31, 421, 541, 511, 41, 1021, 975, 751, 211, 1023, 291, 321, 501, 951, 561, 51, 997, 1011]
[654, 204, 274, 104, 334, 754, 384, 574, 694, 894, 944, 294, 224, 114, 94, 424, 374, 234, 254, 514, 44, 4, 444, 904, 554, 184, 504, 394, 874, 164, 34, 54]
[774, 724, 194, 744, 404, 684, 764, 634, 784, 314, 414, 604, 74, 924, 584, 934, 734, 824, 854, 344, 174, 474, 454, 124, 564, 324, 834, 434, 14, 594, 84, 364]
[963, 331, 961, 21, 967, 341, 101, 621, 891, 921, 761, 801, 979, 241, 661, 351, 1017, 831, 651, 271, 931, 591, 611, 631, 1001, 881, 301, 201, 81, 571, 981, 995]
[704, 214, 644, 524, 624, 244, 64, 464, 264, 674, 354, 494, 134, 914, 794, 304, 614, 864, 534, 814, 714, 144, 844, 884, 544, 284, 24, 154, 954, 484, 804, 664]
[163, 113, 423, 333, 203, 213, 593, 553, 693, 43, 23, 403, 63, 713, 253, 433, 183, 293, 823, 623, 273, 953, 233, 523, 103, 153, 373, 683, 143, 83, 733, 723]
[668, 78, 918, 698, 298, 178, 828, 888, 948, 868, 548, 818, 528, 458, 928, 408, 198, 538, 228, 58, 808, 288, 128, 738, 248, 648, 18, 638, 488, 388, 148, 308]
[977, 985, 401, 491, 1003, 721, 161, 451, 911, 851, 973, 1013, 461, 991, 811, 821, 741, 731, 381, 841, 987, 771, 1009, 551, 989, 311, 1005, 151, 983, 969, 251, 901]
[680, 960, 280, 220, 740, 900, 270, 50, 370, 1014, 450, 400, 670, 360, 1016, 978, 340, 780, 20, 940, 950, 966, 460, 350, 180, 140, 330, 640, 560, 994, 480, 580]
[2, 772, 282, 32, 432, 312, 672, 462, 882, 252, 172, 522, 132, 492, 352, 502, 912, 852, 262, 862, 62, 622, 612, 812, 442, 652, 712, 372, 182, 142, 662, 42]
[690, 974, 240, 60, 986, 890, 470, 430, 210, 610, 1022, 200, 10, 992, 630, 660, 250, 30, 600, 1000, 998, 770, 968, 550, 120, 380, 720, 590, 880, 410, 996, 1012]
[539, 229, 909, 179, 829, 879, 729, 29, 809, 689, 939, 859, 629, 389, 319, 769, 299, 819, 149, 519, 749, 439, 699, 899, 209, 139, 419, 679, 649, 499, 479, 719]
[517, 377, 817, 57, 677, 67, 627, 217, 127, 197, 237, 467, 927, 97, 787, 887, 807, 167, 37, 207, 7, 447, 337, 617, 437, 77, 607, 487, 417, 577, 837, 637]
[878, 118, 958, 838, 478, 368, 358, 208, 468, 678, 8, 68, 728, 788, 38, 598, 98, 258, 938, 168, 768, 908, 278, 858, 158, 688, 188, 628, 318, 418, 748, 718]
[190, 90, 130, 310, 540, 972, 650, 1018, 982, 760, 520, 500, 700, 0, 1020, 930, 980, 1010, 420, 300, 850, 840, 490, 510, 730, 976, 988, 870, 790, 962, 984, 150]
[793, 763, 813, 543, 903, 833, 853, 413, 893, 673, 653, 73, 463, 883, 263, 383, 363, 643, 493, 3, 223, 803, 173, 633, 323, 603, 703, 863, 843, 133, 343, 573]
[555, 55, 575, 895, 745, 775, 625, 405, 25, 595, 915, 545, 615, 415, 655, 355, 205, 165, 635, 645, 935, 525, 485, 455, 295, 695, 145, 845, 855, 435, 95, 135]
[799, 869, 779, 509, 49, 469, 609, 39, 169, 849, 359, 669, 159, 959, 459, 589, 549, 309, 259, 249, 79, 69, 759, 189, 19, 489, 219, 129, 839, 239, 739, 119]
[387, 767, 527, 427, 157, 177, 567, 287, 357, 647, 587, 537, 507, 297, 797, 397, 867, 947, 477, 937, 117, 897, 907, 277, 957, 657, 597, 737, 497, 757, 697, 547]
[396, 686, 386, 416, 946, 626, 786, 36, 616, 236, 746, 756, 276, 196, 526, 186, 206, 316, 536, 406, 606, 666, 696, 106, 846, 6, 446, 576, 856, 456, 376, 896]
[512, 472, 192, 482, 902, 932, 602, 222, 232, 22, 382, 642, 92, 72, 342, 802, 292, 952, 942, 632, 392, 822, 542, 742, 572, 402, 582, 202, 592, 322, 702, 52]
[53, 353, 453, 873, 783, 313, 33, 613, 943, 123, 303, 583, 473, 93, 743, 503, 193, 443, 563, 933, 513, 923, 243, 13, 483, 913, 283, 773, 663, 753, 393, 533]
[676, 586, 556, 826, 176, 116, 26, 476, 886, 926, 86, 816, 766, 336, 156, 866, 326, 136, 516, 566, 146, 96, 546, 716, 66, 496, 806, 936, 46, 296, 256, 956]
[5, 955, 45, 245, 325, 835, 75, 715, 765, 185, 235, 125, 65, 195, 175, 265, 425, 275, 155, 255, 395, 815, 725, 875, 315, 605, 675, 225, 305, 865, 925, 345]
[199, 599, 949, 619, 639, 9, 409, 399, 339, 279, 429, 889, 379, 789, 109, 99, 269, 289, 59, 349, 529, 709, 659, 449, 89, 919, 569, 559, 329, 579, 369, 929]
[70, 100, 800, 230, 810, 320, 440, 260, 290, 160, 80, 920, 820, 990, 964, 110, 620, 710, 40, 1004, 1002, 1008, 530, 390, 830, 860, 970, 170, 570, 750, 1006, 910]
[665, 365, 795, 505, 285, 475, 565, 445, 215, 105, 35, 85, 585, 685, 515, 335, 755, 375, 535, 885, 115, 825, 805, 905, 785, 465, 385, 705, 15, 735, 945, 495]
[147, 727, 687, 327, 187, 347, 777, 317, 267, 667, 137, 27, 847, 247, 457, 827, 707, 717, 857, 107, 917, 227, 47, 87, 747, 407, 257, 17, 367, 877, 307, 557]
[138, 378, 338, 798, 558, 428, 588, 438, 348, 48, 618, 518, 398, 108, 498, 268, 328, 848, 608, 578, 658, 238, 218, 898, 28, 568, 758, 778, 448, 88, 708, 508]
[166, 596, 726, 506, 646, 76, 356, 366, 266, 216, 56, 126, 706, 436, 736, 796, 486, 346, 16, 466, 656, 876, 226, 636, 776, 426, 836, 906, 246, 286, 306, 916]
[562, 82, 832, 212, 792, 762, 692, 872, 302, 362, 162, 842, 452, 732, 922, 422, 532, 752, 112, 332, 152, 122, 782, 412, 552, 102, 722, 892, 242, 12, 272, 682]
