[966, 120, 621, 1011, 406, 567, 939, 921, 808, 282, 969, 146, 1001, 325, 800, 723, 588, 734, 246, 298, 486, 533, 761, 578, 644, 292, 273, 159, 460, 639, 918, 29]
[147, 212, 189, 630, 846, 377, 371, 119, 386, 873, 312, 387, 595, 53, 890, 182, 786, 864, 158, 427, 494, 597, 634, 528, 684, 65, 191, 991, 821, 875, 49, 118]
[544, 124, 653, 222, 679, 240, 553, 835, 210, 41, 732, 616, 451, 977, 706, 361, 16, 274, 401, 166, 859, 790, 651, 552, 339, 824, 932, 132, 305, 776, 592, 826]
[138, 989, 3, 996, 18, 176, 267, 131, 704, 165, 98, 638, 136, 72, 665, 327, 395, 123, 935, 819, 287, 607, 540, 97, 745, 50, 199, 895, 857, 368, 876, 285]
[516, 976, 661, 675, 31, 694, 144, 863, 109, 654, 433, 927, 80, 850, 179, 459, 434, 475, 304, 703, 96, 938, 877, 711, 501, 436, 512, 772, 855, 820, 963, 355]
[402, 920, 453, 629, 674, 718, 488, 778, 344, 896, 622, 641, 924, 314, 930, 127, 88, 562, 779, 853, 245, 425, 506, 1004, 419, 840, 879, 61, 596, 601, 851, 237]
[572, 500, 565, 737, 839, 848, 439, 968, 412, 561, 856, 504, 164, 560, 306, 90, 83, 400, 988, 797, 206, 950, 194, 623, 167, 480, 680, 243, 919, 830, 389, 36]
[168, 91, 726, 748, 928, 743, 810, 499, 640, 691, 828, 727, 971, 598, 1016, 746, 310, 456, 324, 709, 861, 569, 955, 56, 209, 25, 258, 318, 431, 220, 443, 81]
[915, 733, 200, 474, 984, 351, 251, 125, 979, 838, 967, 64, 476, 396, 441, 421, 885, 452, 1017, 892, 673, 867, 44, 217, 627, 811, 978, 426, 770, 316, 686, 760]
[535, 283, 642, 372, 880, 953, 749, 257, 280, 252, 645, 599, 898, 74, 518, 364, 594, 464, 509, 403, 465, 762, 143, 774, 931, 299, 1, 186, 845, 952, 5, 818]
[975, 228, 660, 254, 477, 870, 288, 548, 302, 860, 768, 360, 771, 611, 764, 823, 12, 352, 900, 156, 831, 367, 550, 1013, 944, 449, 2, 617, 133, 242, 410, 458]
[271, 183, 27, 163, 495, 383, 415, 517, 296, 205, 353, 992, 358, 802, 447, 437, 841, 204, 381, 256, 54, 688, 409, 701, 537, 574, 470, 532, 812, 508, 610, 568]
[1007, 889, 685, 311, 809, 52, 515, 224, 39, 446, 225, 308, 13, 1009, 34, 115, 229, 1022, 461, 941, 78, 591, 777, 766, 929, 94, 659, 670, 758, 10, 788, 89]
[445, 858, 948, 716, 833, 794, 796, 261, 834, 281, 77, 142, 620, 198, 886, 322, 278, 587, 354, 128, 1012, 232, 981, 369, 234, 279, 614, 392, 590, 414, 805, 994]
[721, 218, 291, 374, 902, 347, 1021, 235, 227, 26, 619, 514, 696, 79, 754, 725, 742, 782, 741, 435, 114, 399, 22, 429, 757, 196, 849, 551, 17, 373, 1014, 792]
[266, 914, 897, 689, 669, 755, 965, 391, 444, 213, 539, 998, 171, 507, 411, 836, 413, 141, 636, 149, 357, 390, 573, 137, 422, 38, 894, 947, 579, 602, 238, 887]
[677, 161, 712, 868, 522, 576, 837, 86, 878, 116, 692, 784, 423, 589, 185, 330, 556, 193, 272, 817, 822, 231, 106, 239, 66, 843, 683, 134, 934, 332, 759, 188]
[1010, 633, 646, 600, 173, 440, 23, 922, 775, 178, 300, 105, 297, 872, 804, 957, 912, 338, 905, 781, 160, 130, 48, 7, 62, 328, 259, 70, 780, 236, 974, 1005]
[903, 906, 916, 307, 326, 42, 559, 59, 359, 603, 907, 702, 219, 525, 583, 35, 791, 103, 722, 913, 454, 577, 43, 75, 738, 801, 69, 719, 1003, 956, 798, 442]
[557, 999, 580, 111, 343, 226, 736, 753, 295, 534, 68, 73, 416, 462, 652, 336, 479, 720, 284, 145, 405, 613, 538, 162, 891, 657, 962, 990, 899, 997, 658, 63]
[542, 169, 713, 995, 672, 121, 667, 1008, 730, 463, 628, 174, 883, 523, 847, 615, 973, 331, 104, 663, 487, 382, 650, 265, 345, 320, 765, 785, 943, 290, 46, 45]
[448, 365, 697, 397, 678, 152, 926, 4, 6, 682, 102, 666, 769, 47, 455, 122, 783, 289, 752, 155, 825, 520, 763, 101, 664, 57, 394, 1020, 731, 604, 380, 153]
[95, 1018, 0, 485, 649, 612, 698, 904, 708, 313, 624, 30, 248, 11, 379, 647, 315, 656, 107, 472, 740, 293, 211, 832, 473, 530, 108, 937, 170, 543, 524, 275]
[593, 1019, 668, 262, 980, 24, 806, 531, 884, 76, 865, 398, 195, 214, 549, 112, 497, 631, 715, 901, 286, 197, 605, 492, 424, 496, 827, 729, 140, 829, 575, 993]
