[517, 11, 22, 539, 286, 418, 297, 44, 429, 176, 561, 55, 440, 187, 66, 451, 198, 583, 330, 77, 594, 88, 473, 220, 352, 99, 484, 363, 110, 495, 242, 121]
[518, 12, 23, 540, 287, 419, 298, 45, 430, 177, 562, 56, 441, 188, 67, 452, 199, 584, 331, 78, 595, 89, 474, 221, 353, 100, 485, 364, 111, 496, 243, 122]
[519, 13, 24, 541, 288, 420, 299, 46, 431, 178, 563, 57, 442, 189, 68, 453, 200, 585, 332, 79, 596, 90, 475, 222, 354, 101, 486, 365, 112, 497, 244, 123]
[520, 14, 25, 542, 289, 421, 300, 47, 432, 179, 564, 58, 443, 190, 69, 454, 201, 586, 333, 80, 597, 91, 476, 223, 355, 102, 487, 366, 113, 498, 245, 124]
[521, 15, 26, 543, 290, 422, 301, 48, 433, 180, 565, 59, 444, 191, 70, 455, 202, 587, 334, 81, 598, 92, 477, 224, 356, 103, 488, 367, 114, 499, 246, 125]
[522, 16, 27, 544, 291, 423, 302, 49, 434, 181, 566, 60, 445, 192, 71, 456, 203, 588, 335, 82, 599, 93, 478, 225, 357, 104, 489, 368, 115, 500, 247, 126]
[523, 17, 28, 545, 292, 424, 303, 50, 435, 182, 567, 61, 446, 193, 72, 457, 204, 589, 336, 83, 600, 94, 479, 226, 358, 105, 490, 369, 116, 501, 248, 127]
[128, 18, 524, 29, 546, 293, 425, 304, 51, 436, 183, 568, 62, 447, 194, 73, 458, 205, 590, 337, 84, 601, 95, 480, 227, 359, 106, 491, 370, 117, 502, 249]
[525, 338, 657, 679, 360, 503, 792, 481, 19, 569, 206, 852, 74, 1012, 492, 762, 459, 195, 250, 872, 912, 96, 782, 832, 129, 701, 742, 962, 942, 602, 30, 184]
[783, 207, 793, 482, 438, 108, 592, 636, 853, 372, 833, 251, 20, 570, 669, 119, 229, 1023, 75, 185, 973, 743, 953, 603, 460, 196, 614, 1013, 702, 763, 31, 493]
[681, 362, 505, 659, 340, 527, 439, 109, 549, 450, 670, 120, 593, 637, 76, 208, 21, 571, 186, 615, 32, 252, 373, 230, 604, 54, 428, 65, 461, 197, 483, 131]
[802, 690, 803, 691, 842, 843, 813, 273, 471, 822, 882, 647, 646, 272, 581, 328, 240, 1002, 239, 316, 732, 393, 217, 823, 883, 141, 993, 580, 42, 812, 470, 327]
