[341, 993, 131, 201, 401, 979, 271, 741, 641, 81, 791, 989, 11, 781, 711, 91, 1, 997, 551, 681, 451, 381, 977, 531, 761, 1017, 985, 969, 241, 1003, 911, 471]
[771, 941, 731, 61, 851, 251, 721, 351, 811, 871, 963, 511, 211, 1007, 701, 881, 561, 541, 671, 1015, 1021, 21, 571, 71, 921, 121, 431, 371, 361, 171, 995, 651]
[924, 714, 914, 74, 14, 344, 684, 764, 284, 104, 694, 834, 44, 24, 614, 804, 434, 314, 374, 904, 564, 604, 294, 34, 624, 584, 164, 754, 594, 724, 84, 864]
[691, 1023, 311, 191, 391, 1009, 1005, 987, 891, 591, 111, 971, 981, 521, 983, 301, 221, 1001, 31, 481, 611, 101, 901, 951, 661, 831, 331, 931, 421, 751, 461, 281]
[644, 454, 664, 424, 444, 884, 384, 844, 224, 524, 404, 814, 944, 674, 474, 774, 334, 234, 824, 254, 794, 184, 464, 534, 554, 154, 134, 504, 704, 954, 354, 194]
[30, 974, 962, 460, 850, 10, 986, 450, 200, 770, 20, 1002, 1004, 240, 500, 390, 180, 520, 310, 260, 230, 540, 90, 976, 620, 964, 990, 966, 610, 680, 982, 80]
[744, 874, 144, 494, 274, 94, 934, 324, 574, 4, 394, 414, 124, 304, 54, 514, 734, 634, 214, 174, 894, 364, 784, 244, 484, 854, 114, 264, 544, 654, 64, 204]
[141, 41, 321, 973, 181, 231, 261, 967, 621, 1013, 151, 961, 441, 601, 411, 801, 501, 991, 841, 821, 291, 861, 975, 631, 1011, 1019, 581, 965, 51, 161, 999, 491]
[528, 838, 128, 558, 718, 848, 358, 248, 898, 158, 278, 858, 488, 408, 98, 78, 688, 758, 508, 958, 578, 218, 208, 918, 48, 228, 268, 908, 328, 608, 28, 868]
[580, 810, 150, 978, 660, 1016, 170, 994, 780, 60, 440, 1020, 280, 50, 740, 1008, 270, 984, 190, 1006, 70, 160, 0, 470, 1012, 820, 600, 250, 900, 1018, 530, 860]
[12, 402, 532, 212, 292, 592, 932, 362, 672, 892, 372, 662, 142, 542, 882, 762, 562, 82, 922, 812, 392, 732, 92, 312, 162, 872, 862, 192, 172, 832, 602, 102]
[678, 178, 798, 438, 168, 888, 138, 148, 88, 808, 118, 8, 448, 568, 468, 648, 388, 698, 18, 538, 928, 458, 258, 418, 948, 58, 658, 618, 518, 318, 588, 348]
[943, 123, 503, 253, 43, 563, 833, 53, 683, 463, 343, 63, 83, 953, 533, 693, 143, 663, 903, 353, 3, 933, 363, 513, 603, 763, 883, 13, 633, 913, 793, 233]
[700, 998, 690, 570, 710, 220, 590, 840, 890, 910, 1014, 940, 980, 400, 100, 950, 730, 550, 630, 300, 330, 320, 720, 1000, 130, 790, 40, 968, 920, 640, 340, 370]
[17, 27, 717, 757, 507, 607, 527, 467, 447, 807, 557, 657, 897, 367, 567, 7, 207, 227, 847, 957, 487, 107, 437, 387, 577, 937, 687, 257, 147, 117, 947, 337]
